SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
1,01/22/2020,Anhui,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
2,01/22/2020,Beijing,Mainland China,1/22/2020 17:00,14.0,0.0,0.0
3,01/22/2020,Chongqing,Mainland China,1/22/2020 17:00,6.0,0.0,0.0
4,01/22/2020,Fujian,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
5,01/22/2020,Gansu,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
6,01/22/2020,Guangdong,Mainland China,1/22/2020 17:00,26.0,0.0,0.0
7,01/22/2020,Guangxi,Mainland China,1/22/2020 17:00,2.0,0.0,0.0
8,01/22/2020,Guizhou,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
9,01/22/2020,Hainan,Mainland China,1/22/2020 17:00,4.0,0.0,0.0
10,01/22/2020,Hebei,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
11,01/22/2020,Heilongjiang,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
12,01/22/2020,Henan,Mainland China,1/22/2020 17:00,5.0,0.0,0.0
14,01/22/2020,Hubei,Mainland China,1/22/2020 17:00,444.0,17.0,28.0
15,01/22/2020,Hunan,Mainland China,1/22/2020 17:00,4.0,0.0,0.0
16,01/22/2020,Inner Mongolia,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
17,01/22/2020,Jiangsu,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
18,01/22/2020,Jiangxi,Mainland China,1/22/2020 17:00,2.0,0.0,0.0
19,01/22/2020,Jilin,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
20,01/22/2020,Liaoning,Mainland China,1/22/2020 17:00,2.0,0.0,0.0
22,01/22/2020,Ningxia,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
23,01/22/2020,Qinghai,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
24,01/22/2020,Shaanxi,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
25,01/22/2020,Shandong,Mainland China,1/22/2020 17:00,2.0,0.0,0.0
26,01/22/2020,Shanghai,Mainland China,1/22/2020 17:00,9.0,0.0,0.0
27,01/22/2020,Shanxi,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
28,01/22/2020,Sichuan,Mainland China,1/22/2020 17:00,5.0,0.0,0.0
30,01/22/2020,Tianjin,Mainland China,1/22/2020 17:00,4.0,0.0,0.0
31,01/22/2020,Tibet,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
33,01/22/2020,Xinjiang,Mainland China,1/22/2020 17:00,0.0,0.0,0.0
34,01/22/2020,Yunnan,Mainland China,1/22/2020 17:00,1.0,0.0,0.0
35,01/22/2020,Zhejiang,Mainland China,1/22/2020 17:00,10.0,0.0,0.0
39,01/23/2020,Anhui,Mainland China,1/23/20 17:00,9.0,0.0,0.0
40,01/23/2020,Beijing,Mainland China,1/23/20 17:00,22.0,0.0,0.0
41,01/23/2020,Chongqing,Mainland China,1/23/20 17:00,9.0,0.0,0.0
42,01/23/2020,Fujian,Mainland China,1/23/20 17:00,5.0,0.0,0.0
43,01/23/2020,Gansu,Mainland China,1/23/20 17:00,2.0,0.0,0.0
44,01/23/2020,Guangdong,Mainland China,1/23/20 17:00,32.0,0.0,2.0
45,01/23/2020,Guangxi,Mainland China,1/23/20 17:00,5.0,0.0,0.0
46,01/23/2020,Guizhou,Mainland China,1/23/20 17:00,3.0,0.0,0.0
47,01/23/2020,Hainan,Mainland China,1/23/20 17:00,5.0,0.0,0.0
48,01/23/2020,Hebei,Mainland China,1/23/20 17:00,1.0,1.0,0.0
49,01/23/2020,Heilongjiang,Mainland China,1/23/20 17:00,2.0,0.0,0.0
50,01/23/2020,Henan,Mainland China,1/23/20 17:00,5.0,0.0,0.0
52,01/23/2020,Hubei,Mainland China,1/23/20 17:00,444.0,17.0,28.0
53,01/23/2020,Hunan,Mainland China,1/23/20 17:00,9.0,0.0,0.0
54,01/23/2020,Inner Mongolia,Mainland China,1/23/20 17:00,0.0,0.0,0.0
55,01/23/2020,Jiangsu,Mainland China,1/23/20 17:00,5.0,0.0,0.0
56,01/23/2020,Jiangxi,Mainland China,1/23/20 17:00,7.0,0.0,0.0
57,01/23/2020,Jilin,Mainland China,1/23/20 17:00,1.0,0.0,0.0
58,01/23/2020,Liaoning,Mainland China,1/23/20 17:00,3.0,0.0,0.0
60,01/23/2020,Ningxia,Mainland China,1/23/20 17:00,1.0,0.0,0.0
61,01/23/2020,Qinghai,Mainland China,1/23/20 17:00,0.0,0.0,0.0
62,01/23/2020,Shaanxi,Mainland China,1/23/20 17:00,3.0,0.0,0.0
63,01/23/2020,Shandong,Mainland China,1/23/20 17:00,6.0,0.0,0.0
64,01/23/2020,Shanghai,Mainland China,1/23/20 17:00,16.0,0.0,0.0
65,01/23/2020,Shanxi,Mainland China,1/23/20 17:00,1.0,0.0,0.0
66,01/23/2020,Sichuan,Mainland China,1/23/20 17:00,8.0,0.0,0.0
68,01/23/2020,Tianjin,Mainland China,1/23/20 17:00,4.0,0.0,0.0
69,01/23/2020,Tibet,Mainland China,1/23/20 17:00,0.0,0.0,0.0
71,01/23/2020,Xinjiang,Mainland China,1/23/20 17:00,2.0,0.0,0.0
72,01/23/2020,Yunnan,Mainland China,1/23/20 17:00,2.0,0.0,0.0
73,01/23/2020,Zhejiang,Mainland China,1/23/20 17:00,27.0,0.0,0.0
85,01/24/2020,Hubei,Mainland China,1/24/20 17:00,549.0,24.0,31.0
86,01/24/2020,Guangdong,Mainland China,1/24/20 17:00,53.0,0.0,2.0
87,01/24/2020,Zhejiang,Mainland China,1/24/20 17:00,43.0,0.0,1.0
88,01/24/2020,Beijing,Mainland China,1/24/20 17:00,36.0,0.0,1.0
89,01/24/2020,Chongqing,Mainland China,1/24/20 17:00,27.0,0.0,0.0
90,01/24/2020,Hunan,Mainland China,1/24/20 17:00,24.0,0.0,0.0
91,01/24/2020,Guangxi,Mainland China,1/24/20 17:00,23.0,0.0,0.0
92,01/24/2020,Shanghai,Mainland China,1/24/20 17:00,20.0,0.0,1.0
93,01/24/2020,Jiangxi,Mainland China,1/24/20 17:00,18.0,0.0,0.0
94,01/24/2020,Sichuan,Mainland China,1/24/20 17:00,15.0,0.0,0.0
95,01/24/2020,Shandong,Mainland China,1/24/20 17:00,15.0,0.0,0.0
96,01/24/2020,Anhui,Mainland China,1/24/20 17:00,15.0,0.0,0.0
97,01/24/2020,Fujian,Mainland China,1/24/20 17:00,10.0,0.0,0.0
98,01/24/2020,Henan,Mainland China,1/24/20 17:00,9.0,0.0,0.0
99,01/24/2020,Jiangsu,Mainland China,1/24/20 17:00,9.0,0.0,0.0
100,01/24/2020,Hainan,Mainland China,1/24/20 17:00,8.0,0.0,0.0
101,01/24/2020,Tianjin,Mainland China,1/24/20 17:00,8.0,0.0,0.0
102,01/24/2020,Yunnan,Mainland China,1/24/20 17:00,5.0,0.0,0.0
103,01/24/2020,Shaanxi,Mainland China,1/24/20 17:00,5.0,0.0,0.0
104,01/24/2020,Heilongjiang,Mainland China,1/24/20 17:00,4.0,1.0,0.0
105,01/24/2020,Liaoning,Mainland China,1/24/20 17:00,4.0,0.0,0.0
106,01/24/2020,Guizhou,Mainland China,1/24/20 17:00,3.0,0.0,0.0
107,01/24/2020,Jilin,Mainland China,1/24/20 17:00,3.0,0.0,0.0
109,01/24/2020,Ningxia,Mainland China,1/24/20 17:00,2.0,0.0,0.0
112,01/24/2020,Hebei,Mainland China,1/24/20 17:00,2.0,1.0,0.0
113,01/24/2020,Gansu,Mainland China,1/24/20 17:00,2.0,0.0,0.0
114,01/24/2020,Xinjiang,Mainland China,1/24/20 17:00,2.0,0.0,0.0
115,01/24/2020,Shanxi,Mainland China,1/24/20 17:00,1.0,0.0,0.0
116,01/24/2020,Inner Mongolia,Mainland China,1/24/20 17:00,1.0,0.0,0.0
117,01/24/2020,Qinghai,Mainland China,1/24/20 17:00,0.0,0.0,0.0
126,01/25/2020,Hubei,Mainland China,1/25/20 17:00,761.0,40.0,32.0
127,01/25/2020,Guangdong,Mainland China,1/25/20 17:00,78.0,0.0,2.0
128,01/25/2020,Zhejiang,Mainland China,1/25/20 17:00,62.0,0.0,1.0
129,01/25/2020,Chongqing,Mainland China,1/25/20 17:00,57.0,0.0,0.0
130,01/25/2020,Hunan,Mainland China,1/25/20 17:00,43.0,0.0,0.0
131,01/25/2020,Beijing,Mainland China,1/25/20 17:00,41.0,0.0,2.0
132,01/25/2020,Anhui,Mainland China,1/25/20 17:00,39.0,0.0,0.0
133,01/25/2020,Shanghai,Mainland China,1/25/20 17:00,33.0,0.0,1.0
134,01/25/2020,Henan,Mainland China,1/25/20 17:00,32.0,0.0,0.0
135,01/25/2020,Sichuan,Mainland China,1/25/20 17:00,28.0,0.0,0.0
136,01/25/2020,Shandong,Mainland China,1/25/20 17:00,27.0,0.0,0.0
137,01/25/2020,Guangxi,Mainland China,1/25/20 17:00,23.0,0.0,0.0
138,01/25/2020,Hainan,Mainland China,1/25/20 17:00,19.0,0.0,0.0
139,01/25/2020,Jiangxi,Mainland China,1/25/20 17:00,18.0,0.0,0.0
140,01/25/2020,Fujian,Mainland China,1/25/20 17:00,18.0,0.0,0.0
141,01/25/2020,Jiangsu,Mainland China,1/25/20 17:00,18.0,0.0,1.0
142,01/25/2020,Liaoning,Mainland China,1/25/20 17:00,17.0,0.0,0.0
143,01/25/2020,Shaanxi,Mainland China,1/25/20 17:00,15.0,0.0,0.0
144,01/25/2020,Yunnan,Mainland China,1/25/20 17:00,11.0,0.0,0.0
145,01/25/2020,Tianjin,Mainland China,1/25/20 17:00,10.0,0.0,0.0
146,01/25/2020,Heilongjiang,Mainland China,1/25/20 17:00,9.0,1.0,0.0
147,01/25/2020,Hebei,Mainland China,1/25/20 17:00,8.0,1.0,0.0
148,01/25/2020,Inner Mongolia,Mainland China,1/25/20 17:00,7.0,0.0,0.0
149,01/25/2020,Shanxi,Mainland China,1/25/20 17:00,6.0,0.0,0.0
151,01/25/2020,Guizhou,Mainland China,1/25/20 17:00,4.0,0.0,0.0
152,01/25/2020,Jilin,Mainland China,1/25/20 17:00,4.0,0.0,0.0
153,01/25/2020,Gansu,Mainland China,1/25/20 17:00,4.0,0.0,0.0
154,01/25/2020,Ningxia,Mainland China,1/25/20 17:00,3.0,0.0,0.0
156,01/25/2020,Xinjiang,Mainland China,1/25/20 17:00,3.0,0.0,0.0
158,01/25/2020,Qinghai,Mainland China,1/25/20 17:00,1.0,0.0,0.0
170,01/26/2020,Hubei,Mainland China,1/26/20 16:00,1058.0,52.0,42.0
171,01/26/2020,Guangdong,Mainland China,1/26/20 16:00,111.0,0.0,2.0
172,01/26/2020,Zhejiang,Mainland China,1/26/20 16:00,104.0,0.0,1.0
173,01/26/2020,Henan,Mainland China,1/26/20 16:00,83.0,1.0,0.0
174,01/26/2020,Chongqing,Mainland China,1/26/20 16:00,75.0,0.0,0.0
175,01/26/2020,Hunan,Mainland China,1/26/20 16:00,69.0,0.0,0.0
176,01/26/2020,Beijing,Mainland China,1/26/20 16:00,68.0,0.0,2.0
177,01/26/2020,Anhui,Mainland China,1/26/20 16:00,60.0,0.0,0.0
178,01/26/2020,Shandong,Mainland China,1/26/20 16:00,46.0,0.0,0.0
179,01/26/2020,Sichuan,Mainland China,1/26/20 16:00,44.0,0.0,0.0
180,01/26/2020,Shanghai,Mainland China,1/26/20 16:00,40.0,1.0,1.0
181,01/26/2020,Guangxi,Mainland China,1/26/20 16:00,36.0,0.0,0.0
182,01/26/2020,Jiangxi,Mainland China,1/26/20 16:00,36.0,0.0,0.0
183,01/26/2020,Fujian,Mainland China,1/26/20 16:00,35.0,0.0,0.0
184,01/26/2020,Jiangsu,Mainland China,1/26/20 16:00,33.0,0.0,1.0
185,01/26/2020,Hainan,Mainland China,1/26/20 16:00,22.0,0.0,0.0
186,01/26/2020,Shaanxi,Mainland China,1/26/20 16:00,22.0,0.0,0.0
187,01/26/2020,Liaoning,Mainland China,1/26/20 16:00,21.0,0.0,0.0
188,01/26/2020,Yunnan,Mainland China,1/26/20 16:00,16.0,0.0,0.0
189,01/26/2020,Heilongjiang,Mainland China,1/26/20 16:00,15.0,1.0,0.0
190,01/26/2020,Tianjin,Mainland China,1/26/20 16:00,14.0,0.0,0.0
191,01/26/2020,Hebei,Mainland China,1/26/20 16:00,13.0,1.0,0.0
192,01/26/2020,Shanxi,Mainland China,1/26/20 16:00,9.0,0.0,0.0
194,01/26/2020,Inner Mongolia,Mainland China,1/26/20 16:00,7.0,0.0,0.0
195,01/26/2020,Gansu,Mainland China,1/26/20 16:00,7.0,0.0,0.0
196,01/26/2020,Guizhou,Mainland China,1/26/20 16:00,5.0,0.0,0.0
198,01/26/2020,Ningxia,Mainland China,1/26/20 16:00,4.0,0.0,0.0
199,01/26/2020,Jilin,Mainland China,1/26/20 16:00,4.0,0.0,0.0
201,01/26/2020,Xinjiang,Mainland China,1/26/20 16:00,4.0,0.0,0.0
202,01/26/2020,Qinghai,Mainland China,1/26/20 16:00,1.0,0.0,0.0
217,01/27/2020,Hubei,Mainland China,1/27/20 23:59,1423.0,76.0,45.0
218,01/27/2020,Guangdong,Mainland China,1/27/20 23:59,151.0,0.0,4.0
219,01/27/2020,Zhejiang,Mainland China,1/27/20 23:59,128.0,0.0,1.0
220,01/27/2020,Henan,Mainland China,1/27/20 23:59,128.0,1.0,0.0
221,01/27/2020,Chongqing,Mainland China,1/27/20 23:59,110.0,0.0,0.0
222,01/27/2020,Hunan,Mainland China,1/27/20 23:59,100.0,0.0,0.0
223,01/27/2020,Beijing,Mainland China,1/27/20 23:59,80.0,1.0,2.0
224,01/27/2020,Shandong,Mainland China,1/27/20 23:59,75.0,0.0,0.0
225,01/27/2020,Jiangxi,Mainland China,1/27/20 23:59,72.0,0.0,2.0
226,01/27/2020,Anhui,Mainland China,1/27/20 23:59,70.0,0.0,0.0
227,01/27/2020,Sichuan,Mainland China,1/27/20 23:59,69.0,0.0,0.0
228,01/27/2020,Fujian,Mainland China,1/27/20 23:59,59.0,0.0,0.0
229,01/27/2020,Shanghai,Mainland China,1/27/20 23:59,53.0,1.0,3.0
230,01/27/2020,Jiangsu,Mainland China,1/27/20 23:59,47.0,0.0,1.0
231,01/27/2020,Guangxi,Mainland China,1/27/20 23:59,46.0,0.0,0.0
232,01/27/2020,Shaanxi,Mainland China,1/27/20 23:59,35.0,0.0,0.0
233,01/27/2020,Hainan,Mainland China,1/27/20 23:59,33.0,1.0,0.0
234,01/27/2020,Liaoning,Mainland China,1/27/20 23:59,27.0,0.0,0.0
235,01/27/2020,Yunnan,Mainland China,1/27/20 23:59,26.0,0.0,0.0
236,01/27/2020,Tianjin,Mainland China,1/27/20 23:59,23.0,0.0,0.0
237,01/27/2020,Heilongjiang,Mainland China,1/27/20 23:59,21.0,1.0,0.0
238,01/27/2020,Hebei,Mainland China,1/27/20 23:59,18.0,1.0,0.0
239,01/27/2020,Gansu,Mainland China,1/27/20 23:59,14.0,0.0,0.0
240,01/27/2020,Shanxi,Mainland China,1/27/20 23:59,13.0,0.0,0.0
241,01/27/2020,Inner Mongolia,Mainland China,1/27/20 23:59,11.0,0.0,0.0
243,01/27/2020,Guizhou,Mainland China,1/27/20 23:59,7.0,0.0,0.0
244,01/27/2020,Ningxia,Mainland China,1/27/20 23:59,7.0,0.0,0.0
245,01/27/2020,Jilin,Mainland China,1/27/20 23:59,6.0,0.0,0.0
247,01/27/2020,Qinghai,Mainland China,1/27/20 23:59,6.0,0.0,0.0
249,01/27/2020,Xinjiang,Mainland China,1/27/20 23:59,5.0,0.0,0.0
268,01/28/2020,Hubei,Mainland China,1/28/20 23:00,3554.0,125.0,80.0
269,01/28/2020,Guangdong,Mainland China,1/28/20 23:00,207.0,0.0,4.0
270,01/28/2020,Zhejiang,Mainland China,1/28/20 23:00,173.0,0.0,3.0
271,01/28/2020,Henan,Mainland China,1/28/20 23:00,168.0,1.0,0.0
272,01/28/2020,Hunan,Mainland China,1/28/20 23:00,143.0,0.0,0.0
273,01/28/2020,Chongqing,Mainland China,1/28/20 23:00,132.0,0.0,0.0
274,01/28/2020,Jiangxi,Mainland China,1/28/20 23:00,109.0,0.0,3.0
275,01/28/2020,Anhui,Mainland China,1/28/20 23:00,106.0,0.0,0.0
276,01/28/2020,Shandong,Mainland China,1/28/20 23:00,95.0,0.0,0.0
277,01/28/2020,Beijing,Mainland China,1/28/20 23:00,91.0,1.0,4.0
278,01/28/2020,Sichuan,Mainland China,1/28/20 23:00,90.0,0.0,0.0
279,01/28/2020,Fujian,Mainland China,1/28/20 23:00,80.0,0.0,0.0
280,01/28/2020,Jiangsu,Mainland China,1/28/20 23:00,70.0,0.0,1.0
281,01/28/2020,Shanghai,Mainland China,1/28/20 23:00,66.0,1.0,4.0
282,01/28/2020,Guangxi,Mainland China,1/28/20 23:00,51.0,0.0,2.0
283,01/28/2020,Shaanxi,Mainland China,1/28/20 23:00,46.0,0.0,0.0
284,01/28/2020,Yunnan,Mainland China,1/28/20 23:00,44.0,0.0,0.0
285,01/28/2020,Hainan,Mainland China,1/28/20 23:00,40.0,1.0,0.0
286,01/28/2020,Liaoning,Mainland China,1/28/20 23:00,34.0,0.0,0.0
287,01/28/2020,Hebei,Mainland China,1/28/20 23:00,33.0,1.0,0.0
288,01/28/2020,Heilongjiang,Mainland China,1/28/20 23:00,33.0,1.0,0.0
289,01/28/2020,Shanxi,Mainland China,1/28/20 23:00,27.0,0.0,0.0
290,01/28/2020,Tianjin,Mainland China,1/28/20 23:00,24.0,0.0,0.0
291,01/28/2020,Gansu,Mainland China,1/28/20 23:00,19.0,0.0,0.0
292,01/28/2020,Inner Mongolia,Mainland China,1/28/20 23:00,15.0,0.0,0.0
293,01/28/2020,Ningxia,Mainland China,1/28/20 23:00,11.0,0.0,0.0
294,01/28/2020,Xinjiang,Mainland China,1/28/20 23:00,10.0,0.0,0.0
295,01/28/2020,Guizhou,Mainland China,1/28/20 23:00,9.0,0.0,0.0
296,01/28/2020,Jilin,Mainland China,1/28/20 23:00,8.0,0.0,0.0
300,01/28/2020,Qinghai,Mainland China,1/28/20 23:00,6.0,0.0,0.0
320,01/29/2020,Hubei,Mainland China,1/29/20 19:30,3554.0,125.0,88.0
321,01/29/2020,Zhejiang,Mainland China,1/29/20 19:30,296.0,0.0,3.0
322,01/29/2020,Guangdong,Mainland China,1/29/20 19:30,277.0,0.0,5.0
323,01/29/2020,Hunan,Mainland China,1/29/20 19:30,221.0,0.0,0.0
324,01/29/2020,Henan,Mainland China,1/29/20 19:30,206.0,2.0,1.0
325,01/29/2020,Anhui,Mainland China,1/29/20 19:30,152.0,0.0,2.0
326,01/29/2020,Chongqing,Mainland China,1/29/20 19:30,147.0,0.0,1.0
327,01/29/2020,Shandong,Mainland China,1/29/20 19:30,130.0,0.0,1.0
328,01/29/2020,Beijing,Mainland China,1/29/20 19:30,111.0,1.0,4.0
329,01/29/2020,Jiangxi,Mainland China,1/29/20 19:30,109.0,0.0,3.0
330,01/29/2020,Sichuan,Mainland China,1/29/20 19:30,108.0,1.0,1.0
331,01/29/2020,Jiangsu,Mainland China,1/29/20 19:30,99.0,0.0,1.0
332,01/29/2020,Shanghai,Mainland China,1/29/20 19:30,96.0,1.0,5.0
333,01/29/2020,Fujian,Mainland China,1/29/20 19:30,84.0,0.0,0.0
334,01/29/2020,Guangxi,Mainland China,1/29/20 19:30,58.0,0.0,2.0
335,01/29/2020,Shaanxi,Mainland China,1/29/20 19:30,56.0,0.0,0.0
336,01/29/2020,Yunnan,Mainland China,1/29/20 19:30,55.0,0.0,0.0
337,01/29/2020,Hebei,Mainland China,1/29/20 19:30,48.0,1.0,0.0
338,01/29/2020,Hainan,Mainland China,1/29/20 19:30,43.0,1.0,0.0
339,01/29/2020,Liaoning,Mainland China,1/29/20 19:30,39.0,0.0,1.0
340,01/29/2020,Heilongjiang,Mainland China,1/29/20 19:30,38.0,1.0,0.0
341,01/29/2020,Tianjin,Mainland China,1/29/20 19:30,27.0,0.0,0.0
342,01/29/2020,Shanxi,Mainland China,1/29/20 19:30,27.0,0.0,1.0
343,01/29/2020,Gansu,Mainland China,1/29/20 19:30,24.0,0.0,0.0
344,01/29/2020,Inner Mongolia,Mainland China,1/29/20 19:30,16.0,0.0,0.0
345,01/29/2020,Xinjiang,Mainland China,1/29/20 19:30,13.0,0.0,0.0
346,01/29/2020,Ningxia,Mainland China,1/29/20 19:30,12.0,0.0,0.0
348,01/29/2020,Guizhou,Mainland China,1/29/20 19:30,9.0,0.0,1.0
349,01/29/2020,Jilin,Mainland China,1/29/20 19:30,9.0,0.0,0.0
352,01/29/2020,Qinghai,Mainland China,1/29/20 19:30,6.0,0.0,0.0
374,01/30/2020,Hubei,Mainland China,1/30/20 16:00,4903.0,162.0,90.0
375,01/30/2020,Zhejiang,Mainland China,1/30/20 16:00,428.0,0.0,4.0
376,01/30/2020,Guangdong,Mainland China,1/30/20 16:00,354.0,0.0,10.0
377,01/30/2020,Henan,Mainland China,1/30/20 16:00,278.0,2.0,2.0
378,01/30/2020,Hunan,Mainland China,1/30/20 16:00,277.0,0.0,2.0
379,01/30/2020,Anhui,Mainland China,1/30/20 16:00,200.0,0.0,2.0
380,01/30/2020,Chongqing,Mainland China,1/30/20 16:00,182.0,0.0,1.0
381,01/30/2020,Jiangxi,Mainland China,1/30/20 16:00,162.0,0.0,5.0
382,01/30/2020,Shandong,Mainland China,1/30/20 16:00,158.0,0.0,1.0
383,01/30/2020,Sichuan,Mainland China,1/30/20 16:00,142.0,1.0,1.0
384,01/30/2020,Jiangsu,Mainland China,1/30/20 16:00,129.0,0.0,1.0
385,01/30/2020,Beijing,Mainland China,1/30/20 16:00,114.0,1.0,4.0
386,01/30/2020,Shanghai,Mainland China,1/30/20 16:00,112.0,1.0,5.0
387,01/30/2020,Fujian,Mainland China,1/30/20 16:00,101.0,0.0,0.0
388,01/30/2020,Guangxi,Mainland China,1/30/20 16:00,78.0,0.0,2.0
389,01/30/2020,Yunnan,Mainland China,1/30/20 16:00,70.0,0.0,0.0
390,01/30/2020,Hebei,Mainland China,1/30/20 16:00,65.0,1.0,0.0
391,01/30/2020,Shaanxi,Mainland China,1/30/20 16:00,63.0,0.0,0.0
392,01/30/2020,Hainan,Mainland China,1/30/20 16:00,46.0,1.0,1.0
393,01/30/2020,Heilongjiang,Mainland China,1/30/20 16:00,44.0,2.0,0.0
394,01/30/2020,Liaoning,Mainland China,1/30/20 16:00,41.0,0.0,1.0
395,01/30/2020,Shanxi,Mainland China,1/30/20 16:00,35.0,0.0,1.0
396,01/30/2020,Tianjin,Mainland China,1/30/20 16:00,31.0,0.0,0.0
397,01/30/2020,Gansu,Mainland China,1/30/20 16:00,26.0,0.0,0.0
398,01/30/2020,Inner Mongolia,Mainland China,1/30/20 16:00,19.0,0.0,0.0
399,01/30/2020,Ningxia,Mainland China,1/30/20 16:00,17.0,0.0,0.0
400,01/30/2020,Jilin,Mainland China,1/30/20 16:00,14.0,0.0,1.0
401,01/30/2020,Xinjiang,Mainland China,1/30/20 16:00,14.0,0.0,0.0
402,01/30/2020,Guizhou,Mainland China,1/30/20 16:00,12.0,0.0,1.0
405,01/30/2020,Qinghai,Mainland China,1/30/20 16:00,8.0,0.0,0.0
407,01/30/2020,Tibet,Mainland China,1/30/20 16:00,1.0,0.0,0.0
432,01/31/2020,Hubei,Mainland China,1/31/2020 23:59,5806.0,204.0,141.0
433,01/31/2020,Zhejiang,Mainland China,1/31/2020 23:59,538.0,0.0,14.0
434,01/31/2020,Guangdong,Mainland China,1/31/2020 23:59,436.0,0.0,11.0
435,01/31/2020,Henan,Mainland China,1/31/2020 23:59,352.0,2.0,3.0
436,01/31/2020,Hunan,Mainland China,1/31/2020 23:59,332.0,0.0,2.0
437,01/31/2020,Jiangxi,Mainland China,1/31/2020 23:59,240.0,0.0,7.0
438,01/31/2020,Anhui,Mainland China,1/31/2020 23:59,237.0,0.0,3.0
439,01/31/2020,Chongqing,Mainland China,1/31/2020 23:59,211.0,0.0,1.0
440,01/31/2020,Shandong,Mainland China,1/31/2020 23:59,184.0,0.0,2.0
441,01/31/2020,Sichuan,Mainland China,1/31/2020 23:59,177.0,1.0,1.0
442,01/31/2020,Jiangsu,Mainland China,1/31/2020 23:59,168.0,0.0,5.0
443,01/31/2020,Beijing,Mainland China,1/31/2020 23:59,139.0,1.0,5.0
444,01/31/2020,Shanghai,Mainland China,1/31/2020 23:59,135.0,1.0,9.0
445,01/31/2020,Fujian,Mainland China,1/31/2020 23:59,120.0,0.0,0.0
446,01/31/2020,Guangxi,Mainland China,1/31/2020 23:59,87.0,0.0,2.0
447,01/31/2020,Shaanxi,Mainland China,1/31/2020 23:59,87.0,0.0,0.0
448,01/31/2020,Yunnan,Mainland China,1/31/2020 23:59,83.0,0.0,1.0
449,01/31/2020,Hebei,Mainland China,1/31/2020 23:59,82.0,1.0,0.0
450,01/31/2020,Heilongjiang,Mainland China,1/31/2020 23:59,59.0,2.0,0.0
451,01/31/2020,Hainan,Mainland China,1/31/2020 23:59,52.0,1.0,1.0
452,01/31/2020,Liaoning,Mainland China,1/31/2020 23:59,48.0,0.0,1.0
453,01/31/2020,Shanxi,Mainland China,1/31/2020 23:59,39.0,0.0,1.0
454,01/31/2020,Tianjin,Mainland China,1/31/2020 23:59,32.0,0.0,0.0
455,01/31/2020,Guizhou,Mainland China,1/31/2020 23:59,29.0,0.0,2.0
456,01/31/2020,Gansu,Mainland China,1/31/2020 23:59,29.0,0.0,0.0
457,01/31/2020,Ningxia,Mainland China,1/31/2020 23:59,21.0,0.0,0.0
458,01/31/2020,Inner Mongolia,Mainland China,1/31/2020 23:59,20.0,0.0,1.0
459,01/31/2020,Xinjiang,Mainland China,1/31/2020 23:59,17.0,0.0,0.0
460,01/31/2020,Jilin,Mainland China,1/31/2020 23:59,14.0,0.0,1.0
463,01/31/2020,Qinghai,Mainland China,1/31/2020 23:59,8.0,0.0,0.0
465,01/31/2020,Tibet,Mainland China,1/31/2020 23:59,1.0,0.0,0.0
518,02/01/2020,Guizhou,Mainland China,1/31/2020 15:20,29.0,0.0,2.0
497,02/01/2020,Henan,Mainland China,2/1/2020 1:52,422.0,2.0,3.0
500,02/01/2020,Jiangxi,Mainland China,2/1/2020 1:52,286.0,0.0,9.0
502,02/01/2020,Sichuan,Mainland China,2/1/2020 1:52,207.0,1.0,3.0
509,02/01/2020,Guangxi,Mainland China,2/1/2020 1:52,100.0,0.0,2.0
510,02/01/2020,Hebei,Mainland China,2/1/2020 1:52,96.0,1.0,0.0
515,02/01/2020,Shanxi,Mainland China,2/1/2020 1:52,47.0,0.0,1.0
524,02/01/2020,Jilin,Mainland China,2/1/2020 1:52,17.0,0.0,1.0
549,02/01/2020,Tibet,Mainland China,2/1/2020 1:52,1.0,0.0,0.0
512,02/01/2020,Heilongjiang,Mainland China,2/1/2020 10:33,80.0,2.0,2.0
495,02/01/2020,Zhejiang,Mainland China,2/1/2020 10:53,599.0,0.0,21.0
498,02/01/2020,Hunan,Mainland China,2/1/2020 11:03,389.0,0.0,8.0
494,02/01/2020,Hubei,Mainland China,2/1/2020 11:53,7153.0,249.0,168.0
499,02/01/2020,Anhui,Mainland China,2/1/2020 13:33,297.0,0.0,5.0
504,02/01/2020,Jiangsu,Mainland China,2/1/2020 14:03,202.0,0.0,6.0
496,02/01/2020,Guangdong,Mainland China,2/1/2020 14:23,535.0,0.0,14.0
513,02/01/2020,Liaoning,Mainland China,2/1/2020 15:23,64.0,0.0,1.0
516,02/01/2020,Tianjin,Mainland China,2/1/2020 15:43,41.0,0.0,0.0
517,02/01/2020,Gansu,Mainland China,2/1/2020 15:43,40.0,0.0,0.0
